,고객이름,구매물건,구매갯수,최근방문날짜
13532,80937634,8801056224011,13,2018-09-04
13533,80937634,8801056003364,10,2019-09-12
13534,80937634,8806020311919,2,2020-03-07
13535,8151581,8801056389123,14,2019-05-01
13536,8151581,8801382137405,2,2020-04-02
13537,8151581,8801056224158,13,2020-01-06
13538,8151581,8801056024062,18,2019-03-16
13539,8151581,8809424480021,11,2019-05-11
13540,8151581,8801097250369,10,2018-02-13
13541,8151581,8809191574671,4,2018-02-09
13542,8151581,8806002003900,2,2019-09-20
13543,52951621,8801382134749,12,2018-03-10
13544,52951621,8801097130036,14,2018-09-13
13545,52951621,8806002010571,5,2020-07-11
13546,83019318,880105665874,4,2020-09-15
13547,83019318,8806002002894,13,2019-05-10
13548,83019318,8801382130383,7,2020-06-01
13549,74476804,8801056038861,14,2019-02-04
13550,74476804,8801382139072,14,2020-02-13
13551,74476804,8801056224158,9,2018-06-13
13552,74476804,8802774006927,1,2019-07-21
13553,74476804,8801056487010,17,2018-04-10
13554,74476804,8801056033057,15,2018-05-11
13555,74476804,8809023001269,10,2020-09-02
13556,74476804,8801382130383,15,2018-07-02
13557,99130808,8801097250053,16,2020-05-14
13558,82306083,8801104290357,8,2018-07-16
13559,27545640,8801382134848,9,2018-04-09
13560,27545640,8801056013110,14,2018-06-20
13561,99900963,8809125060225,6,2020-08-14
13562,99900963,8803284605464,20,2018-06-04
13563,99900963,8806001083026,13,2019-09-17
13564,99900963,8809027331492,14,2019-06-03
13565,99900963,8801056001841,3,2019-06-13
13566,99900963,8809173200147,13,2018-04-16
13567,99900963,8801056001858,3,2018-09-15
13568,99900963,8809424480038,11,2019-08-17
13569,99900963,8809027331744,20,2020-04-19
13570,99900963,8801056064761,2,2019-01-18
13571,40297291,8809125060232,14,2019-09-03
13572,40297291,8801056164011,2,2020-04-11
13573,40297291,8801043650199,6,2018-09-01
13574,40297291,8801056055189,18,2020-04-18
13575,40297291,8806001083026,8,2018-08-06
13576,40297291,8809423620046,6,2019-03-17
13577,41406268,8804342343434,20,2019-04-20
13578,41406268,8801382137382,11,2018-08-09
13579,41406268,8806001083767,13,2020-02-04
13580,41406268,8801056064761,4,2018-04-02
13581,41406268,8802774000987,6,2018-06-19
13582,71903592,8809023009333,15,2018-09-10
13583,71903592,8806430012802,7,2018-02-13
13584,71903592,8809173200123,20,2020-03-20
13585,71903592,8809050511090,20,2020-06-04
13586,71903592,8806001083750,14,2018-01-03
13587,71903592,8801094563004,17,2020-05-18
13588,71903592,8801382134824,3,2020-06-10
13589,63331882,8801382130840,7,2020-07-13
13590,63331882,8801104500067,7,2019-03-11
13591,63331882,8801097178090,1,2019-04-05
13592,81806,8801056017583,15,2019-06-19
13593,81806,8801056389017,20,2018-02-12
13594,81806,8809382930231,15,2020-09-08
13595,81806,8801056021062,17,2019-08-04
13596,81806,8801043900027,13,2019-02-11
13597,81806,8809125060232,4,2019-02-06
13598,81806,8801382128694,3,2020-01-08
13599,66337506,8801056201012,4,2020-05-14
13600,66337506,8801097130012,11,2020-09-12
13601,66337506,8801037037852,18,2018-08-03
13602,66337506,8801094223007,13,2020-08-02
13603,66337506,8801056065768,2,2020-06-05
13604,66337506,8809397830007,8,2019-03-01
13605,66337506,8809110700044,16,2018-05-02
13606,66337506,8809023001269,7,2020-04-20
13607,66337506,8801382131014,16,2020-02-12
13608,15843562,8801056038649,15,2019-07-11
13609,15843562,8801056154066,19,2018-04-15
13610,15843562,8809125064124,11,2020-04-09
13611,84587424,8809027331744,6,2019-05-11
13612,84587424,8801094223038,3,2019-07-02
13613,84587424,8801382130802,3,2019-07-06
13614,84587424,8801056924011,19,2019-01-18
13615,84587424,8801056002541,17,2020-08-07
13616,84587424,8809050511083,1,2019-07-02
13617,84587424,8806002003931,19,2019-02-13
13618,84587424,8806002003900,7,2018-03-13
13619,84587424,8801043650700,12,2020-07-19
13620,58893836,8809082727537,11,2018-01-19
13621,58893836,8809228150021,14,2020-02-12
13622,58893836,8801056001285,6,2018-09-19
13623,58893836,8801097130036,5,2019-03-09
13624,58893836,8801056064747,15,2019-07-10
13625,6867740,8801056233013,6,2019-04-14
13626,6867740,8801382130659,17,2019-08-09
13627,6867740,8801056001841,8,2019-03-15
13628,6867740,8801094503000,6,2020-04-09
13629,6867740,8809027331317,20,2019-04-01
13630,6867740,8806001084542,3,2018-04-04
13631,6867740,8805915531036,15,2020-04-20
13632,6867740,8805915530633,18,2018-03-04
13633,6867740,8809050511090,13,2018-01-14
13634,6867740,8801056038861,18,2020-02-16
13635,254307,8801056024062,5,2018-08-09
13636,254307,8801056042226,10,2019-01-19
13637,254307,8801382131014,16,2019-08-07
13638,254307,880105603886,19,2018-02-17
13639,254307,8809050511083,4,2018-02-09
13640,85790433,8805915531012,5,2018-04-07
13641,85790433,8801097178038,11,2020-02-13
13642,31479637,8801056389017,2,2020-04-06
13643,31479637,8806020311919,11,2019-09-20
13644,21171270,8809125060836,1,2020-08-20
13645,21171270,8809023009340,13,2019-05-05
13646,21171270,8801097130036,6,2018-01-21
13647,21171270,8809380760175,8,2020-04-14
13648,21171270,8801382128038,3,2020-03-18
13649,21171270,8801382135418,16,2018-08-10
13650,21171270,8809027331317,20,2019-01-15
13651,21171270,8801382130383,12,2019-07-01
13652,21171270,8801056034740,10,2019-05-08
13653,21171270,8801097250376,15,2019-05-19
13654,60423541,8801097618114,1,2019-03-05
13655,60423541,8806001085020,8,2020-03-11
13656,60423541,8801094232702,13,2020-09-09
13657,60423541,8809125060850,7,2019-01-19
13658,60423541,8809057795523,19,2018-02-10
13659,60423541,8809082727537,8,2020-09-19
13660,52400007,8801043650700,3,2020-05-12
13661,52400007,8801097618114,7,2019-06-11
13662,52400007,8801056714017,14,2019-07-13
13663,52400007,8801052727837,12,2018-03-10
13664,52400007,8809050511144,3,2019-03-08
13665,27812435,8801056017583,9,2019-07-13
13666,27812435,8806002003900,18,2019-02-05
13667,27812435,8801056006297,17,2020-08-11
13668,27812435,8802673003300,8,2020-07-07
13669,27812435,8802774006927,7,2020-01-19
13670,27812435,8801056015107,2,2020-09-10
13671,27812435,8801382137382,2,2018-02-16
13672,27812435,8801382131014,13,2018-02-11
13673,27812435,8801097130012,8,2019-04-21
13674,98036629,8801037037852,6,2018-07-15
13675,98036629,8806020311353,20,2018-01-11
13676,98036629,8801056033026,9,2018-02-11
13677,98036629,8809323750027,3,2020-02-04
13678,98036629,8801056022112,1,2020-08-18
13679,98036629,8804074100350,18,2018-01-05
13680,97760647,8806002000794,12,2018-05-03
13681,97760647,8809332391303,10,2020-07-16
13682,97760647,8809173200130,10,2019-04-18
13683,97760647,8807920310347,1,2019-01-05
13684,97760647,8809409910123,19,2019-07-15
13685,45838960,8801382134824,10,2019-07-14
13686,50648258,8806002010571,9,2020-09-21
13687,50648258,8806020311353,12,2020-03-05
13688,50648258,8801056033026,10,2018-03-13
13689,50648258,8801094482602,3,2018-07-17
13690,50648258,8801382130826,14,2020-03-11
13691,50648258,8801056042196,20,2019-04-21
13692,50648258,8801056001858,11,2020-08-21
13693,50648258,8806002002894,16,2019-04-20
13694,50648258,8809423620008,16,2020-04-21
13695,17402670,8806002003030,12,2019-03-12
13696,17402670,8809423620022,1,2020-08-06
13697,17402670,8801056389123,7,2019-04-13
13698,17402670,8801382144830,1,2020-08-06
13699,17402670,8801094602208,15,2019-04-12
13700,17402670,8806002010571,9,2019-05-17
13701,17402670,8801382128038,2,2020-08-03
13702,17402670,8802673003256,20,2019-09-18
13703,17402670,8809382930248,3,2018-09-06
13704,17402670,8801097131019,7,2019-06-20
13705,17052595,8802673003249,2,2018-03-20
13706,17052595,8801097131019,12,2019-07-21
13707,17052595,8806002002894,13,2018-07-06
13708,17052595,8809409910123,12,2020-05-12
13709,17052595,8801382131014,14,2019-06-17
13710,17052595,8802774006927,14,2019-07-18
13711,29491283,8801056033057,8,2020-05-07
13712,29491283,8801056015107,9,2020-04-13
13713,29491283,8801097250053,4,2020-01-12
13714,29491283,8801056389123,16,2018-08-14
13715,29491283,8809027331706,13,2018-09-16
13716,24840701,8809323750065,20,2020-06-04
13717,24840701,8809173200147,12,2019-07-12
13718,24840701,8801753100892,12,2019-05-14
13719,24840701,8801043650199,14,2018-03-03
13720,23280424,8801056924011,12,2019-02-13
13721,43001851,8801382127574,17,2019-07-10
13722,43001851,8801056030649,14,2018-01-16
13723,43001851,8801097250383,4,2020-03-12
13724,43001851,8801056017583,2,2020-07-03
13725,43001851,8801056038861,19,2018-06-04
13726,43001851,8801097131019,11,2019-09-21
13727,43001851,8801097130012,14,2018-07-16
13728,43001851,8809125060836,6,2018-03-10
13729,43001851,8801056032388,13,2020-02-03
13730,70878576,8801097130036,16,2020-09-20
13731,70878576,8809382930231,14,2019-03-11
13732,70878576,8801056001285,18,2020-08-11
13733,70878576,8801094473006,4,2020-01-18
13734,70878576,8809423620046,6,2019-08-08
13735,70878576,8809382930231,19,2018-05-16
13736,51623150,8801056042226,15,2018-02-08
13737,51623150,8801382138686,16,2020-07-03
13738,51623150,8801382135418,3,2020-05-12
13739,51623150,8802774000369,5,2019-02-10
13740,51623150,8809110700044,15,2019-09-14
13741,8742502,8801056224158,6,2018-01-03
13742,8742502,8809191574671,6,2018-05-12
13743,8742502,8809423620022,16,2019-08-09
13744,8742502,8809068661152,9,2020-07-04
13745,8742502,8809106188092,9,2019-08-02
13746,8742502,8806001084542,8,2019-04-06
13747,8742502,8801382127574,13,2018-08-13
13748,8742502,8801094603007,17,2018-07-21
13749,8742502,8809380760175,6,2019-06-10
13750,24234660,8801097130012,19,2019-09-15
13751,24234660,8801094503000,12,2019-01-15
13752,20907351,8801104290357,5,2019-02-12
13753,20907351,8801056755010,1,2019-03-06
13754,20907351,8801056007163,2,2018-08-06
13755,20907351,8801094483005,20,2019-04-03
13756,58804920,8801094223038,19,2020-09-03
13757,58804920,8809409910123,13,2019-07-13
13758,58804920,8809191574671,12,2019-03-09
13759,58804920,8802774003445,8,2020-09-20
13760,26578863,8801097250383,9,2020-05-01
13761,26578863,8801097250079,13,2020-01-19
13762,26578863,8801056688127,10,2020-08-04
13763,3088749,8809135303640,1,2019-01-03
13764,3088749,8809027331744,10,2018-02-06
13765,81883168,8802774003445,20,2019-08-20
13766,12451120,8802673003362,19,2020-05-04
13767,12451120,8801056154066,19,2020-05-02
13768,12451120,8804342398984,13,2019-06-15
13769,12451120,8801056038861,11,2020-07-11
13770,12451120,8809228150014,17,2020-03-02
13771,12451120,8803284605532,19,2019-06-14
13772,12451120,8802673003232,3,2018-03-04
13773,12451120,8809125060836,6,2018-08-20
13774,10705676,8807920310347,1,2019-04-09
13775,10705676,8806002003900,4,2018-03-02
13776,10705676,8801056006259,13,2018-05-12
13777,10705676,8801097130012,13,2020-04-17
13778,10705676,8801037037852,17,2019-06-07
13779,10705676,8809125060225,19,2020-08-09
13780,10705676,8801056055189,12,2020-03-14
13781,89096224,8801056017644,16,2019-07-01
13782,89096224,8806002000794,7,2018-09-10
13783,89096224,8809106188092,9,2019-02-07
13784,89096224,8809135303633,16,2019-01-17
13785,89096224,8801056058227,9,2019-09-05
13786,89096224,8806001083026,9,2018-05-19
13787,89096224,8803284605464,11,2020-09-21
13788,70789409,8802673003300,8,2018-06-18
13789,70789409,8801056021062,4,2019-04-03
13790,70789409,8809397830007,14,2019-07-14
13791,70789409,8806002003030,1,2020-06-15
13792,70789409,8809057550023,12,2020-09-01
13793,70789409,8801037037869,3,2019-02-12
13794,70789409,8801056001841,8,2018-09-15
13795,70789409,8806002003900,20,2019-09-04
13796,83710058,8809228150014,1,2020-07-04
13797,83710058,8801056036775,19,2020-08-06
13798,867191,8809221606204,5,2019-05-18
13799,867191,8801382134749,4,2019-02-13
13800,867191,8801052727837,17,2018-03-14
13801,867191,8809382930255,5,2018-03-20
13802,11985825,8809023009340,11,2020-03-02
13803,11985825,8801056018160,9,2019-09-17
13804,11985825,8801056001841,13,2019-05-19
13805,11985825,8809221606204,3,2018-06-15
13806,11985825,8801056688127,16,2020-08-16
13807,35333257,8809023009333,12,2018-09-20
13808,35333257,8801056065805,11,2019-01-19
13809,35333257,8802673003225,15,2019-08-09
13810,91402487,8801097130036,9,2019-01-13
13811,91402487,8809423620022,4,2020-02-15
13812,91402487,8801753100892,9,2018-08-09
13813,91402487,8809068661169,18,2019-07-08
13814,91402487,8801056065768,11,2020-04-11
13815,91402487,8801056015107,15,2018-02-21
13816,91402487,8809027331324,12,2020-06-13
13817,91402487,8809409910123,13,2020-03-08
13818,91402487,8809423620015,10,2020-07-12
13819,84434906,8806002000794,8,2020-02-03
13820,84434906,8803284607659,7,2020-04-16
13821,84434906,8801056054984,6,2018-02-02
13822,92438622,8801056001841,8,2019-04-13
13823,92438622,8801056033057,12,2018-09-15
13824,92438622,8801056022112,16,2019-09-04
13825,92438622,8806001083767,8,2019-03-20
13826,92438622,8801094222703,19,2020-04-16
13827,92438622,8806001083767,15,2019-07-04
13828,92438622,8801056005719,4,2019-05-18
13829,92438622,8801056032388,8,2019-02-07
13830,92438622,8801056001841,19,2019-06-04
13831,92438622,8801097150010,4,2020-04-13
13832,61983601,8809173200130,14,2018-09-05
13833,51194099,8806001085020,17,2020-03-08
13834,51194099,8801094473006,15,2020-05-17
13835,78922473,8801056042219,10,2020-03-08
13836,78922473,8804342387872,18,2020-09-06
13837,78922473,8801056224158,2,2019-08-17
13838,78922473,8806002003931,5,2020-05-09
13839,78922473,8802673003249,17,2019-09-07
13840,78922473,8802673003249,11,2020-05-04
13841,91947022,8805915531012,7,2018-06-03
13842,91947022,8801056030649,7,2020-06-02
13843,91947022,8804342387872,15,2020-03-15
13844,91947022,8806001084894,20,2018-05-04
13845,91947022,8809003432304,8,2018-09-15
13846,91947022,8809332392768,5,2018-02-02
13847,2909262,8802673003249,17,2019-07-14
13848,2909262,8802673003263,14,2018-08-03
13849,2909262,8809027331492,15,2020-04-11
13850,2909262,8809082727537,3,2020-01-01
13851,2909262,8801052727851,9,2020-06-17
13852,67975188,8802774000369,18,2020-04-21
13853,67975188,8806430012802,13,2019-06-06
13854,67975188,8801094223038,20,2018-04-04
13855,32046425,8809332391303,12,2018-04-18
13856,32046425,8801382128694,12,2019-09-04
13857,32046425,8806002004044,18,2019-03-18
13858,32046425,8801056201012,1,2019-02-05
13859,6226420,8801056017644,6,2019-04-17
13860,79160118,8801094482602,5,2020-09-02
13861,79160118,8809125060850,19,2020-09-04
13862,79160118,8801056055189,9,2018-06-09
13863,79160118,8809382930200,5,2018-06-06
13864,79160118,8801056009731,2,2020-07-18
13865,7900604,8809057550023,11,2018-09-15
13866,7900604,8809397830021,4,2020-09-07
13867,7900604,8809068661152,18,2019-01-09
13868,7900604,8805915531036,18,2018-06-11
13869,7900604,8801056755010,8,2018-05-09
13870,7900604,8801382144830,19,2018-05-14
13871,7900604,8801037018646,2,2019-07-06
13872,7900604,8801382134848,3,2018-06-11
13873,7900604,8802673003300,18,2019-05-12
13874,78088047,8809027331706,17,2018-02-16
13875,78088047,8801382131014,13,2018-03-03
13876,78088047,8809382930217,10,2019-09-03
13877,78088047,8801056005672,18,2018-01-11
13878,78088047,8802673003317,12,2020-01-21
13879,78088047,8801056018160,15,2018-02-06
13880,64472076,8801094482602,14,2019-01-12
13881,64472076,8809382930200,4,2019-03-17
13882,64472076,8801094503031,8,2020-03-01
13883,25532843,8801043650199,19,2018-02-02
13884,25532843,8801056755010,3,2019-07-08
13885,84125474,8809423620015,2,2019-02-21
13886,84125474,8806002003023,7,2020-03-05
13887,84125474,8801382144823,3,2019-02-04
13888,84125474,8801094503901,15,2020-02-17
13889,24015457,8801056006297,13,2018-05-17
13890,91871625,8804074600546,17,2019-08-05
13891,91871625,8801382132455,8,2019-08-04
13892,91871625,8801056065805,9,2020-09-03
13893,91871625,8806002004044,8,2018-03-18
13894,91871625,8809228150014,9,2019-03-12
13895,8474302,8801094483005,19,2018-06-18
13896,8474302,8801097178090,14,2018-08-20
13897,8474302,8806001083750,2,2018-02-15
13898,3011028,8809191574688,18,2019-04-21
13899,3011028,8801056006297,10,2018-03-01
13900,3011028,8801094602208,12,2019-09-03
13901,3011028,8809382930200,6,2018-09-17
13902,3011028,8802673003218,9,2018-01-19
13903,59093743,8802673003218,4,2020-05-14
13904,59093743,8801056021062,14,2020-03-17
13905,59093743,8809397830007,15,2018-07-08
13906,59093743,8804342398984,2,2019-09-09
13907,59093743,8806002010571,13,2019-06-06
13908,36044442,8801056924011,19,2018-04-11
13909,36044442,8801382137382,14,2019-03-15
13910,36044442,8809382930200,15,2020-06-17
13911,36044442,8802673003355,1,2018-03-19
13912,36044442,8804074600546,6,2019-07-18
13913,36044442,8806002010977,14,2020-07-18
13914,36044442,8809382930255,9,2019-03-09
13915,36044442,8809050511144,3,2020-06-14
13916,36044442,8802673003317,2,2018-09-10
13917,25974492,8801382134824,20,2020-04-20
13918,25974492,8801094222703,19,2018-04-08
13919,25974492,8804342310108,18,2020-08-12
13920,25974492,8801056042226,5,2019-03-21
13921,25974492,8806001083798,5,2018-07-12
13922,15840821,8801094473006,14,2019-05-06
13923,15840821,8801056024062,9,2018-08-17
13924,15840821,8809068661152,18,2018-06-06
13925,15840821,8809228158881,9,2020-04-08
13926,15840821,8801056233013,13,2019-01-04
13927,95866288,8801097250413,9,2019-02-17
13928,95866288,8809228158881,5,2019-03-09
13929,95866288,8801056154011,8,2020-05-13
13930,49319423,8809027331317,6,2020-08-05
13931,49319423,8803284607659,8,2018-07-10
13932,49319423,8801056005237,5,2018-03-11
13933,49319423,8809382930200,12,2019-08-15
13934,97913632,8804342387872,12,2019-03-02
13935,97913632,8801056201012,12,2018-03-13
13936,97913632,8801056005672,2,2018-05-05
13937,97913632,8805915530633,19,2019-08-09
13938,97913632,8801094503505,3,2018-07-21
13939,97913632,8809057795509,1,2018-09-06
13940,97913632,8809068661152,11,2020-01-01
13941,39818997,8801056042219,16,2020-08-15
13942,36239562,8809135308157,9,2019-02-03
13943,36239562,8801094223038,11,2018-07-09
13944,99389614,8801382130802,12,2018-09-17
13945,99389614,8801056154011,11,2019-05-06
13946,99389614,8801094222406,8,2018-05-04
13947,99389614,8801382137405,12,2020-08-04
13948,99389614,8809125060836,7,2020-03-08
13949,99389614,8801056064761,11,2019-01-02
13950,99389614,8809027331324,4,2019-08-15
13951,81646619,8809082727520,8,2019-03-05
13952,81646619,8801043650762,7,2019-07-08
13953,81646619,8801382130826,11,2018-01-02
13954,81646619,8802673003263,2,2019-04-20
13955,81646619,8801382134824,9,2019-02-10
13956,81646619,8801056009731,15,2019-04-16
13957,81646619,8806002010441,9,2018-04-01
13958,81646619,8802673003256,18,2018-08-21
